"index","client_id","age","job","marital","education","credit_default","mortgage","month","day","contact_duration","number_contacts","previous_campaign_contacts","previous_outcome","cons_price_idx","euribor_three_months","campaign_outcome","last_contact_date"
"451","451","28","student","single","basic_9y","False","True","may","13","354","1","0","False","93.994","4.857","False","2022-05-13T00:00:00.000"
"452","452","60","management","married","university_degree","False","False","may","7","451","2","0","False","93.994","4.857","False","2022-05-07T00:00:00.000"
"453","453","48","admin_","married","university_degree","False","True","may","23","159","1","0","False","93.994","4.857","False","2022-05-23T00:00:00.000"
"454","454","47","technician","married","professional_course","False","True","may","19","170","1","0","False","93.994","4.857","False","2022-05-19T00:00:00.000"
"455","455","40","admin_","married","high_school","False","False","may","30","243","1","0","False","93.994","4.857","False","2022-05-30T00:00:00.000"
"456","456","51","management","married","professional_course","False","True","may","3","141","2","0","False","93.994","4.857","False","2022-05-03T00:00:00.000"
"457","457","48","unemployed","single","basic_4y","False","True","may","8","112","1","0","False","93.994","4.857","False","2022-05-08T00:00:00.000"
"458","458","54","housemaid","married","basic_4y","False","False","may","1","262","2","0","False","93.994","4.857","False","2022-05-01T00:00:00.000"
"459","459","40","blue-collar","married","basic_6y","False","False","may","9","53","1","0","False","93.994","4.857","False","2022-05-09T00:00:00.000"
"460","460","44","admin_","single","basic_9y","False","False","may","25","134","1","0","False","93.994","4.857","False","2022-05-25T00:00:00.000"
"461","461","42","technician","divorced","high_school","False","False","may","21","204","4","0","False","93.994","4.857","False","2022-05-21T00:00:00.000"
"462","462","52","self-employed","married","university_degree","False","True","may","22","678","1","0","False","93.994","4.857","False","2022-05-22T00:00:00.000"
"463","463","31","blue-collar","single","basic_9y","False","True","may","18","182","1","0","False","93.994","4.857","False","2022-05-18T00:00:00.000"
"464","464","32","services","married","high_school","False","False","may","26","162","1","0","False","93.994","4.857","False","2022-05-26T00:00:00.000"
"465","465","44","admin_","married","high_school","False","True","may","5","177","1","0","False","93.994","4.857","False","2022-05-05T00:00:00.000"
"466","466","39","management","married","basic_6y","False","False","may","12","27","1","0","False","93.994","4.857","False","2022-05-12T00:00:00.000"
"467","467","57","management","married","professional_course","False","True","may","20","699","3","0","False","93.994","4.857","False","2022-05-20T00:00:00.000"
"468","468","52","admin_","married","basic_4y","False","True","may","13","358","1","0","False","93.994","4.857","False","2022-05-13T00:00:00.000"
"469","469","42","management","married","university_degree","False","False","may","18","1677","1","0","False","93.994","4.857","True","2022-05-18T00:00:00.000"
"470","470","42","technician","single","professional_course","False","False","may","10","529","1","0","False","93.994","4.857","False","2022-05-10T00:00:00.000"
"471","471","43","management","married","professional_course","False","True","may","4","310","1","0","False","93.994","4.857","False","2022-05-04T00:00:00.000"
"472","472","31","admin_","divorced","high_school","False","False","may","11","47","1","0","False","93.994","4.857","False","2022-05-11T00:00:00.000"
"473","473","29","admin_","married","university_degree","False","True","may","16","379","1","0","False","93.994","4.857","False","2022-05-16T00:00:00.000"
"474","474","57","blue-collar","divorced","basic_4y","False","False","may","30","30","2","0","False","93.994","4.857","False","2022-05-30T00:00:00.000"
"475","475","44","blue-collar","married","basic_9y","False","False","may","22","472","1","0","False","93.994","4.857","False","2022-05-22T00:00:00.000"
"476","476","59","unknown","married","null","False","False","may","6","113","1","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"477","477","39","blue-collar","married","basic_4y","False","False","may","27","114","1","0","False","93.994","4.857","False","2022-05-27T00:00:00.000"
"478","478","57","retired","married","university_degree","False","False","may","3","116","1","0","False","93.994","4.857","False","2022-05-03T00:00:00.000"
"479","479","41","management","married","null","False","False","may","23","448","1","0","False","93.994","4.857","False","2022-05-23T00:00:00.000"
"480","480","37","technician","single","high_school","False","False","may","5","264","1","0","False","93.994","4.857","False","2022-05-05T00:00:00.000"
"481","481","38","services","married","high_school","False","True","may","16","169","1","0","False","93.994","4.857","False","2022-05-16T00:00:00.000"
"482","482","42","retired","married","basic_4y","False","False","may","4","145","1","0","False","93.994","4.857","False","2022-05-04T00:00:00.000"
"483","483","49","unknown","married","null","False","True","may","24","288","1","0","False","93.994","4.857","False","2022-05-24T00:00:00.000"
"484","484","54","management","married","basic_6y","False","True","may","31","381","1","0","False","93.994","4.857","False","2022-05-31T00:00:00.000"
"485","485","36","admin_","married","university_degree","False","False","may","30","176","2","0","False","93.994","4.857","False","2022-05-30T00:00:00.000"
"486","486","32","admin_","single","university_degree","False","False","may","2","215","1","0","False","93.994","4.857","False","2022-05-02T00:00:00.000"
"487","487","35","technician","married","professional_course","False","True","may","6","278","1","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"488","488","45","housemaid","married","professional_course","False","False","may","2","188","2","0","False","93.994","4.857","False","2022-05-02T00:00:00.000"
"489","489","56","technician","married","null","False","True","may","6","174","2","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"490","490","34","technician","married","university_degree","False","True","may","18","226","2","0","False","93.994","4.857","False","2022-05-18T00:00:00.000"
"491","491","41","unemployed","married","basic_9y","False","False","may","17","111","2","0","False","93.994","4.857","False","2022-05-17T00:00:00.000"
"492","492","41","services","married","basic_9y","False","False","may","10","157","2","0","False","93.994","4.857","False","2022-05-10T00:00:00.000"
"493","493","36","blue-collar","married","basic_9y","False","False","may","28","46","1","0","False","93.994","4.857","False","2022-05-28T00:00:00.000"
"494","494","32","admin_","single","university_degree","False","False","may","29","49","1","0","False","93.994","4.857","False","2022-05-29T00:00:00.000"
"495","495","31","services","married","high_school","False","False","may","16","374","1","0","False","93.994","4.857","False","2022-05-16T00:00:00.000"
"496","496","38","technician","married","professional_course","False","True","may","1","349","1","0","False","93.994","4.857","False","2022-05-01T00:00:00.000"
"497","497","35","admin_","divorced","university_degree","False","True","may","16","325","1","0","False","93.994","4.857","False","2022-05-16T00:00:00.000"
"498","498","53","admin_","married","professional_course","False","True","may","10","233","2","0","False","93.994","4.857","False","2022-05-10T00:00:00.000"
"499","499","51","admin_","married","basic_6y","False","True","may","2","531","1","0","False","93.994","4.857","False","2022-05-02T00:00:00.000"
"500","500","56","entrepreneur","married","university_degree","False","False","may","19","153","1","0","False","93.994","4.857","False","2022-05-19T00:00:00.000"
"501","501","33","admin_","married","basic_9y","False","False","may","4","80","1","0","False","93.994","4.857","False","2022-05-04T00:00:00.000"
"502","502","33","admin_","married","basic_9y","False","False","may","25","198","1","0","False","93.994","4.857","False","2022-05-25T00:00:00.000"
"503","503","51","services","divorced","high_school","False","True","may","8","568","1","0","False","93.994","4.857","False","2022-05-08T00:00:00.000"
"504","504","39","services","married","high_school","False","True","may","31","918","1","0","False","93.994","4.857","True","2022-05-31T00:00:00.000"
"505","505","45","entrepreneur","married","university_degree","False","False","may","10","82","1","0","False","93.994","4.857","False","2022-05-10T00:00:00.000"
"506","506","40","technician","single","university_degree","False","False","may","10","198","3","0","False","93.994","4.857","False","2022-05-10T00:00:00.000"
"507","507","60","unknown","single","null","False","True","may","11","211","1","0","False","93.994","4.857","False","2022-05-11T00:00:00.000"
"508","508","33","technician","married","university_degree","False","True","may","12","120","1","0","False","93.994","4.857","False","2022-05-12T00:00:00.000"
"509","509","47","blue-collar","married","high_school","False","True","may","25","269","1","0","False","93.994","4.857","False","2022-05-25T00:00:00.000"
"510","510","48","blue-collar","married","basic_4y","False","False","may","9","128","1","0","False","93.994","4.857","False","2022-05-09T00:00:00.000"
"511","511","43","entrepreneur","married","high_school","False","False","may","17","166","2","0","False","93.994","4.857","False","2022-05-17T00:00:00.000"
"512","512","37","management","married","university_degree","False","True","may","19","211","1","0","False","93.994","4.857","False","2022-05-19T00:00:00.000"
"513","513","50","services","married","basic_9y","False","True","may","11","369","1","0","False","93.994","4.857","False","2022-05-11T00:00:00.000"
"514","514","59","entrepreneur","married","high_school","False","True","may","21","91","1","0","False","93.994","4.857","False","2022-05-21T00:00:00.000"
"515","515","32","technician","married","null","False","True","may","4","267","2","0","False","93.994","4.857","False","2022-05-04T00:00:00.000"
"516","516","42","housemaid","single","basic_4y","False","True","may","28","198","1","0","False","93.994","4.857","False","2022-05-28T00:00:00.000"
"517","517","52","blue-collar","married","basic_4y","False","False","may","8","371","2","0","False","93.994","4.857","False","2022-05-08T00:00:00.000"
"518","518","42","blue-collar","married","null","False","False","may","11","288","2","0","False","93.994","4.857","False","2022-05-11T00:00:00.000"
"519","519","42","admin_","married","null","False","False","may","8","221","1","0","False","93.994","4.857","False","2022-05-08T00:00:00.000"
"520","520","40","management","married","basic_9y","False","False","may","1","427","1","0","False","93.994","4.857","False","2022-05-01T00:00:00.000"
"521","521","38","blue-collar","married","basic_9y","False","False","may","23","310","1","0","False","93.994","4.857","False","2022-05-23T00:00:00.000"
"522","522","39","blue-collar","married","basic_6y","False","True","may","4","158","1","0","False","93.994","4.857","False","2022-05-04T00:00:00.000"
"523","523","39","blue-collar","married","basic_6y","False","False","may","19","198","1","0","False","93.994","4.857","False","2022-05-19T00:00:00.000"
"524","524","38","admin_","married","high_school","False","False","may","2","145","1","0","False","93.994","4.857","False","2022-05-02T00:00:00.000"
"525","525","47","admin_","single","null","False","True","may","4","247","1","0","False","93.994","4.857","False","2022-05-04T00:00:00.000"
"526","526","30","services","single","high_school","False","False","may","7","102","1","0","False","93.994","4.857","False","2022-05-07T00:00:00.000"
"527","527","38","admin_","divorced","high_school","False","True","may","6","179","2","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"528","528","39","technician","divorced","university_degree","False","False","may","16","73","1","0","False","93.994","4.857","False","2022-05-16T00:00:00.000"
"529","529","44","admin_","married","high_school","False","False","may","22","263","2","0","False","93.994","4.857","False","2022-05-22T00:00:00.000"
"530","530","36","admin_","married","high_school","False","False","may","7","342","2","0","False","93.994","4.857","False","2022-05-07T00:00:00.000"
"531","531","41","services","married","high_school","False","True","may","25","41","1","0","False","93.994","4.857","False","2022-05-25T00:00:00.000"
"532","532","41","blue-collar","married","basic_6y","False","False","may","16","13","1","0","False","93.994","4.857","False","2022-05-16T00:00:00.000"
"533","533","35","blue-collar","married","basic_9y","False","False","may","3","79","2","0","False","93.994","4.857","False","2022-05-03T00:00:00.000"
"534","534","41","technician","married","high_school","False","False","may","29","358","1","0","False","93.994","4.857","False","2022-05-29T00:00:00.000"
"535","535","36","services","married","high_school","False","False","may","20","162","1","0","False","93.994","4.857","False","2022-05-20T00:00:00.000"
"536","536","35","admin_","single","high_school","False","True","may","30","150","1","0","False","93.994","4.857","False","2022-05-30T00:00:00.000"
"537","537","33","blue-collar","single","basic_4y","False","False","may","23","26","1","0","False","93.994","4.857","False","2022-05-23T00:00:00.000"
"538","538","38","admin_","single","basic_6y","False","False","may","29","250","1","0","False","93.994","4.857","False","2022-05-29T00:00:00.000"
"539","539","33","self-employed","married","university_degree","False","False","may","9","792","1","0","False","93.994","4.857","False","2022-05-09T00:00:00.000"
"540","540","55","self-employed","married","null","False","False","may","23","146","1","0","False","93.994","4.857","False","2022-05-23T00:00:00.000"
"541","541","36","blue-collar","single","basic_9y","False","False","may","26","440","1","0","False","93.994","4.857","False","2022-05-26T00:00:00.000"
"542","542","57","technician","married","professional_course","False","False","may","18","289","1","0","False","93.994","4.857","False","2022-05-18T00:00:00.000"
"543","543","32","entrepreneur","single","university_degree","False","True","may","29","242","2","0","False","93.994","4.857","False","2022-05-29T00:00:00.000"
"544","544","30","self-employed","single","high_school","False","True","may","25","123","1","0","False","93.994","4.857","False","2022-05-25T00:00:00.000"
"545","545","43","admin_","married","professional_course","False","True","may","1","161","2","0","False","93.994","4.857","False","2022-05-01T00:00:00.000"
"546","546","46","admin_","married","university_degree","False","False","may","28","268","2","0","False","93.994","4.857","False","2022-05-28T00:00:00.000"
"547","547","35","admin_","divorced","high_school","False","False","may","3","259","2","0","False","93.994","4.857","False","2022-05-03T00:00:00.000"
"548","548","34","admin_","single","university_degree","False","True","may","25","26","1","0","False","93.994","4.857","False","2022-05-25T00:00:00.000"
"549","549","50","blue-collar","married","basic_4y","False","False","may","3","153","1","0","False","93.994","4.857","False","2022-05-03T00:00:00.000"
"550","550","39","admin_","single","university_degree","False","False","may","4","424","2","0","False","93.994","4.857","False","2022-05-04T00:00:00.000"
"551","551","39","blue-collar","married","basic_9y","False","False","may","22","375","1","0","False","93.994","4.857","False","2022-05-22T00:00:00.000"
"552","552","42","entrepreneur","married","basic_6y","False","False","may","11","179","2","0","False","93.994","4.857","False","2022-05-11T00:00:00.000"
"553","553","57","retired","married","university_degree","False","True","may","14","383","1","0","False","93.994","4.857","False","2022-05-14T00:00:00.000"
"554","554","45","blue-collar","married","basic_4y","False","False","may","25","440","1","0","False","93.994","4.857","False","2022-05-25T00:00:00.000"
"555","555","40","technician","married","basic_4y","False","False","may","13","195","1","0","False","93.994","4.857","False","2022-05-13T00:00:00.000"
"556","556","42","blue-collar","married","high_school","False","False","may","2","1297","3","0","False","93.994","4.857","True","2022-05-02T00:00:00.000"
"557","557","40","technician","married","basic_4y","False","False","may","12","217","1","0","False","93.994","4.857","False","2022-05-12T00:00:00.000"
"558","558","38","blue-collar","single","basic_4y","False","False","may","19","87","1","0","False","93.994","4.857","False","2022-05-19T00:00:00.000"
"559","559","39","blue-collar","married","basic_6y","False","True","may","21","427","1","0","False","93.994","4.857","False","2022-05-21T00:00:00.000"
"560","560","41","blue-collar","married","basic_4y","False","False","may","18","189","1","0","False","93.994","4.857","False","2022-05-18T00:00:00.000"
"561","561","39","blue-collar","married","basic_6y","False","True","may","22","502","1","0","False","93.994","4.857","False","2022-05-22T00:00:00.000"
"562","562","41","blue-collar","married","basic_4y","False","True","may","27","260","1","0","False","93.994","4.857","False","2022-05-27T00:00:00.000"
"563","563","45","admin_","married","university_degree","False","False","may","6","209","1","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"564","564","35","admin_","divorced","university_degree","False","False","may","12","179","1","0","False","93.994","4.857","False","2022-05-12T00:00:00.000"
"565","565","35","admin_","married","basic_6y","False","True","may","16","179","1","0","False","93.994","4.857","False","2022-05-16T00:00:00.000"
"566","566","49","blue-collar","married","high_school","False","False","may","23","69","1","0","False","93.994","4.857","False","2022-05-23T00:00:00.000"
"567","567","36","technician","married","null","False","False","may","14","105","2","0","False","93.994","4.857","False","2022-05-14T00:00:00.000"
"568","568","23","admin_","single","university_degree","False","False","may","29","266","3","0","False","93.994","4.857","False","2022-05-29T00:00:00.000"
"569","569","43","unemployed","married","university_degree","False","False","may","21","87","2","0","False","93.994","4.857","False","2022-05-21T00:00:00.000"
"570","570","49","entrepreneur","married","professional_course","False","False","may","22","524","2","0","False","93.994","4.857","False","2022-05-22T00:00:00.000"
"571","571","36","technician","married","professional_course","False","False","may","17","155","2","0","False","93.994","4.857","False","2022-05-17T00:00:00.000"
"572","572","51","blue-collar","married","basic_9y","False","True","may","25","162","2","0","False","93.994","4.857","False","2022-05-25T00:00:00.000"
"573","573","56","retired","married","basic_4y","False","True","may","27","316","4","0","False","93.994","4.857","False","2022-05-27T00:00:00.000"
"574","574","45","housemaid","married","high_school","False","False","may","24","352","2","0","False","93.994","4.857","False","2022-05-24T00:00:00.000"
"575","575","42","admin_","married","high_school","False","False","may","30","695","3","0","False","93.994","4.857","False","2022-05-30T00:00:00.000"
"576","576","41","admin_","divorced","high_school","False","False","may","31","76","4","0","False","93.994","4.857","False","2022-05-31T00:00:00.000"
"577","577","32","services","married","high_school","False","False","may","12","535","2","0","False","93.994","4.857","False","2022-05-12T00:00:00.000"
"578","578","46","management","married","university_degree","False","False","may","8","310","2","0","False","93.994","4.857","False","2022-05-08T00:00:00.000"
"579","579","37","blue-collar","married","null","False","False","may","2","390","3","0","False","93.994","4.857","False","2022-05-02T00:00:00.000"
"580","580","53","management","married","university_degree","False","False","may","13","369","1","0","False","93.994","4.857","False","2022-05-13T00:00:00.000"
"581","581","30","blue-collar","married","basic_4y","False","False","may","2","112","2","0","False","93.994","4.857","False","2022-05-02T00:00:00.000"
"582","582","45","unknown","married","null","False","False","may","13","79","1","0","False","93.994","4.857","False","2022-05-13T00:00:00.000"
"583","583","24","technician","single","professional_course","False","False","may","28","140","2","0","False","93.994","4.857","False","2022-05-28T00:00:00.000"
"584","584","45","unknown","married","null","False","False","may","18","315","1","0","False","93.994","4.857","False","2022-05-18T00:00:00.000"
"585","585","34","admin_","single","university_degree","False","False","may","7","262","2","0","False","93.994","4.857","False","2022-05-07T00:00:00.000"
"586","586","41","management","married","university_degree","False","False","may","6","174","2","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"587","587","59","blue-collar","married","basic_4y","False","True","may","10","424","2","0","False","93.994","4.857","False","2022-05-10T00:00:00.000"
"588","588","45","blue-collar","married","basic_4y","False","False","may","6","135","1","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"589","589","54","blue-collar","married","basic_6y","False","False","may","9","36","5","0","False","93.994","4.857","False","2022-05-09T00:00:00.000"
"590","590","32","technician","married","professional_course","False","False","may","15","1906","3","0","False","93.994","4.857","False","2022-05-15T00:00:00.000"
"591","591","33","technician","married","professional_course","False","True","may","6","219","2","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"592","592","32","admin_","married","university_degree","False","False","may","20","135","1","0","False","93.994","4.857","False","2022-05-20T00:00:00.000"
"593","593","34","services","single","high_school","False","False","may","26","147","2","0","False","93.994","4.857","False","2022-05-26T00:00:00.000"
"594","594","46","management","married","university_degree","False","False","may","23","407","2","0","False","93.994","4.857","False","2022-05-23T00:00:00.000"
"595","595","57","technician","married","professional_course","False","True","may","14","402","4","0","False","93.994","4.857","False","2022-05-14T00:00:00.000"
"596","596","42","technician","married","basic_9y","False","False","may","30","209","1","0","False","93.994","4.857","False","2022-05-30T00:00:00.000"
"597","597","48","admin_","married","professional_course","False","True","may","11","92","2","0","False","93.994","4.857","False","2022-05-11T00:00:00.000"
"598","598","58","admin_","divorced","university_degree","False","True","may","7","208","1","0","False","93.994","4.857","False","2022-05-07T00:00:00.000"
"599","599","34","services","married","high_school","False","False","may","27","193","1","0","False","93.994","4.857","False","2022-05-27T00:00:00.000"
"600","600","32","admin_","single","university_degree","False","True","may","31","65","1","0","False","93.994","4.857","False","2022-05-31T00:00:00.000"
"601","601","48","blue-collar","married","basic_9y","False","False","may","10","284","2","0","False","93.994","4.857","False","2022-05-10T00:00:00.000"
"602","602","47","blue-collar","married","basic_9y","False","False","may","25","285","1","0","False","93.994","4.857","False","2022-05-25T00:00:00.000"
"603","603","31","services","married","high_school","False","False","may","14","231","1","0","False","93.994","4.857","False","2022-05-14T00:00:00.000"
"604","604","32","admin_","single","university_degree","False","True","may","7","278","1","0","False","93.994","4.857","False","2022-05-07T00:00:00.000"
"605","605","32","admin_","single","university_degree","False","False","may","22","389","1","0","False","93.994","4.857","False","2022-05-22T00:00:00.000"
"606","606","36","services","married","high_school","False","False","may","23","158","1","0","False","93.994","4.857","False","2022-05-23T00:00:00.000"
"607","607","53","blue-collar","married","basic_4y","False","False","may","6","78","2","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"608","608","37","blue-collar","married","basic_9y","False","False","may","22","258","5","0","False","93.994","4.857","False","2022-05-22T00:00:00.000"
"609","609","50","services","married","high_school","False","False","may","18","87","1","0","False","93.994","4.857","False","2022-05-18T00:00:00.000"
"610","610","46","blue-collar","married","basic_6y","False","True","may","27","147","2","0","False","93.994","4.857","False","2022-05-27T00:00:00.000"
"611","611","41","admin_","married","high_school","False","False","may","1","635","1","0","False","93.994","4.857","False","2022-05-01T00:00:00.000"
"612","612","43","blue-collar","single","basic_4y","False","False","may","22","289","1","0","False","93.994","4.857","False","2022-05-22T00:00:00.000"
"613","613","51","management","married","university_degree","False","True","may","31","170","3","0","False","93.994","4.857","False","2022-05-31T00:00:00.000"
"614","614","38","admin_","married","university_degree","False","True","may","20","802","1","0","False","93.994","4.857","False","2022-05-20T00:00:00.000"
"615","615","41","technician","married","basic_6y","False","True","may","13","381","2","0","False","93.994","4.857","False","2022-05-13T00:00:00.000"
"616","616","39","services","married","high_school","False","False","may","31","218","4","0","False","93.994","4.857","False","2022-05-31T00:00:00.000"
"617","617","52","blue-collar","married","basic_4y","False","False","may","1","57","2","0","False","93.994","4.857","False","2022-05-01T00:00:00.000"
"618","618","37","technician","married","professional_course","False","True","may","6","304","2","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"619","619","41","admin_","married","basic_9y","False","True","may","11","241","3","0","False","93.994","4.857","False","2022-05-11T00:00:00.000"
"620","620","46","admin_","divorced","university_degree","False","True","may","1","230","1","0","False","93.994","4.857","False","2022-05-01T00:00:00.000"
"621","621","47","technician","married","professional_course","False","False","may","11","79","4","0","False","93.994","4.857","False","2022-05-11T00:00:00.000"
"622","622","35","technician","married","professional_course","False","False","may","4","262","3","0","False","93.994","4.857","False","2022-05-04T00:00:00.000"
"623","623","38","services","married","high_school","False","False","may","7","392","2","0","False","93.994","4.857","False","2022-05-07T00:00:00.000"
"624","624","30","blue-collar","single","null","False","True","may","27","201","2","0","False","93.994","4.857","False","2022-05-27T00:00:00.000"
"625","625","46","blue-collar","married","basic_9y","False","True","may","6","145","1","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"626","626","30","technician","married","professional_course","False","False","may","1","252","1","0","False","93.994","4.857","False","2022-05-01T00:00:00.000"
"627","627","35","services","single","basic_4y","False","False","may","18","329","1","0","False","93.994","4.857","False","2022-05-18T00:00:00.000"
"628","628","58","admin_","married","null","False","True","may","22","328","2","0","False","93.994","4.857","False","2022-05-22T00:00:00.000"
"629","629","40","technician","married","professional_course","False","False","may","16","191","2","0","False","93.994","4.857","False","2022-05-16T00:00:00.000"
"630","630","34","technician","married","university_degree","False","False","may","29","116","2","0","False","93.994","4.857","False","2022-05-29T00:00:00.000"
"631","631","30","admin_","single","university_degree","False","False","may","3","246","1","0","False","93.994","4.857","False","2022-05-03T00:00:00.000"
"632","632","38","services","married","basic_6y","False","False","may","29","532","2","0","False","93.994","4.857","False","2022-05-29T00:00:00.000"
"633","633","55","management","single","basic_4y","False","False","may","30","293","1","0","False","93.994","4.857","False","2022-05-30T00:00:00.000"
"634","634","55","management","married","university_degree","False","True","may","21","416","3","0","False","93.994","4.857","False","2022-05-21T00:00:00.000"
"635","635","45","technician","single","professional_course","False","True","may","23","37","2","0","False","93.994","4.857","False","2022-05-23T00:00:00.000"
"636","636","36","admin_","married","university_degree","False","True","may","15","132","2","0","False","93.994","4.857","False","2022-05-15T00:00:00.000"
"637","637","32","admin_","single","university_degree","False","False","may","13","530","2","0","False","93.994","4.857","False","2022-05-13T00:00:00.000"
"638","638","35","technician","married","null","False","True","may","5","175","3","0","False","93.994","4.857","False","2022-05-05T00:00:00.000"
"639","639","55","management","divorced","university_degree","False","True","may","30","90","5","0","False","93.994","4.857","False","2022-05-30T00:00:00.000"
"640","640","49","housemaid","married","basic_4y","False","False","may","17","524","2","0","False","93.994","4.857","False","2022-05-17T00:00:00.000"
"641","641","29","admin_","married","high_school","False","True","may","6","29","3","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"642","642","34","blue-collar","married","basic_4y","False","True","may","7","311","2","0","False","93.994","4.857","False","2022-05-07T00:00:00.000"
"643","643","54","retired","married","high_school","False","True","may","25","412","1","0","False","93.994","4.857","False","2022-05-25T00:00:00.000"
"644","644","36","technician","single","professional_course","False","False","may","8","211","2","0","False","93.994","4.857","False","2022-05-08T00:00:00.000"
"645","645","30","management","single","university_degree","False","True","may","30","312","3","0","False","93.994","4.857","False","2022-05-30T00:00:00.000"
"646","646","33","housemaid","divorced","university_degree","False","False","may","27","392","1","0","False","93.994","4.857","False","2022-05-27T00:00:00.000"
"647","647","37","blue-collar","married","high_school","False","False","may","10","191","1","0","False","93.994","4.857","False","2022-05-10T00:00:00.000"
"648","648","36","technician","married","basic_9y","False","True","may","29","284","2","0","False","93.994","4.857","False","2022-05-29T00:00:00.000"
"649","649","33","blue-collar","married","high_school","False","False","may","21","328","1","0","False","93.994","4.857","False","2022-05-21T00:00:00.000"
"650","650","32","housemaid","married","high_school","False","True","may","10","100","1","0","False","93.994","4.857","False","2022-05-10T00:00:00.000"
"651","651","32","housemaid","married","high_school","False","False","may","5","226","1","0","False","93.994","4.857","False","2022-05-05T00:00:00.000"
"652","652","50","blue-collar","married","basic_4y","False","True","may","25","507","1","0","False","93.994","4.857","False","2022-05-25T00:00:00.000"
"653","653","39","blue-collar","married","basic_9y","False","False","may","18","333","2","0","False","93.994","4.857","False","2022-05-18T00:00:00.000"
"654","654","51","blue-collar","divorced","null","False","True","may","13","128","2","0","False","93.994","4.857","False","2022-05-13T00:00:00.000"
"655","655","33","services","married","high_school","False","False","may","15","322","2","0","False","93.994","4.857","False","2022-05-15T00:00:00.000"
"656","656","33","services","married","basic_4y","False","False","may","17","202","4","0","False","93.994","4.857","False","2022-05-17T00:00:00.000"
"657","657","56","management","married","university_degree","False","False","may","12","92","2","0","False","93.994","4.857","False","2022-05-12T00:00:00.000"
"658","658","39","management","divorced","university_degree","False","True","may","30","205","2","0","False","93.994","4.857","False","2022-05-30T00:00:00.000"
"659","659","33","self-employed","single","university_degree","False","False","may","17","739","3","0","False","93.994","4.857","False","2022-05-17T00:00:00.000"
"660","660","59","retired","divorced","basic_4y","False","False","may","5","273","2","0","False","93.994","4.857","False","2022-05-05T00:00:00.000"
"661","661","42","admin_","single","null","False","True","may","18","339","3","0","False","93.994","4.857","False","2022-05-18T00:00:00.000"
"662","662","43","services","married","high_school","False","False","may","6","262","1","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"663","663","35","admin_","married","university_degree","False","False","may","21","308","3","0","False","93.994","4.857","False","2022-05-21T00:00:00.000"
"664","664","46","blue-collar","married","basic_6y","False","True","may","6","467","2","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"665","665","27","technician","married","basic_9y","False","False","may","14","245","2","0","False","93.994","4.857","False","2022-05-14T00:00:00.000"
"666","666","47","admin_","divorced","university_degree","False","True","may","6","160","3","0","False","93.994","4.857","False","2022-05-06T00:00:00.000"
"667","667","31","admin_","single","university_degree","False","False","may","26","189","2","0","False","93.994","4.857","False","2022-05-26T00:00:00.000"
"668","668","32","blue-collar","married","basic_9y","False","True","may","4","477","1","0","False","93.994","4.857","False","2022-05-04T00:00:00.000"
"669","669","54","admin_","married","high_school","False","False","may","27","65","3","0","False","93.994","4.857","False","2022-05-27T00:00:00.000"
"670","670","56","management","married","university_degree","False","False","may","21","191","1","0","False","93.994","4.857","False","2022-05-21T00:00:00.000"
"671","671","48","services","single","high_school","False","True","may","11","196","2","0","False","93.994","4.857","False","2022-05-11T00:00:00.000"
"672","672","44","admin_","married","high_school","False","True","may","18","221","2","0","False","93.994","4.857","False","2022-05-18T00:00:00.000"
"673","673","46","admin_","married","high_school","False","False","may","14","197","2","0","False","93.994","4.857","False","2022-05-14T00:00:00.000"
"674","674","45","services","married","high_school","False","True","may","10","178","2","0","False","93.994","4.857","False","2022-05-10T00:00:00.000"
"675","675","43","admin_","married","professional_course","False","False","may","17","221","2","0","False","93.994","4.857","False","2022-05-17T00:00:00.000"
"676","676","40","admin_","single","high_school","False","False","may","12","64","2","0","False","93.994","4.857","False","2022-05-12T00:00:00.000"
"677","677","56","management","married","university_degree","False","True","may","31","75","2","0","False","93.994","4.857","False","2022-05-31T00:00:00.000"
"678","678","47","entrepreneur","married","professional_course","False","False","may","31","400","2","0","False","93.994","4.857","False","2022-05-31T00:00:00.000"
"679","679","39","management","divorced","university_degree","False","True","may","28","378","3","0","False","93.994","4.857","False","2022-05-28T00:00:00.000"
"680","680","48","technician","married","basic_4y","False","False","may","3","118","2","0","False","93.994","4.857","False","2022-05-03T00:00:00.000"
"681","681","45","housemaid","married","professional_course","False","True","may","24","1597","2","0","False","93.994","4.857","True","2022-05-24T00:00:00.000"
